Provincia,Partido ,Localidad,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,4G,3G,TELEFONIAFIJA,WIRELESS,SATELITAL,conectividad
BUENOS AIRES,Balcarce,Balcarce,0,1,1,1,0,1,1,1,0,SI
BUENOS AIRES,,San Agustín,0,0,0,0,0,0,0,0,0,NO
BUENOS AIRES,Baradero,Baradero,0,0,0,1,0,1,1,1,1,SI
BUENOS AIRES,,Villa Alsina (Est. Alsina),1,0,0,0,1,1,0,1,0,SI
BUENOS AIRES,General Las Heras,La Choza,0,0,0,0,0,0,0,0,0,NO
BUENOS AIRES,,Plomer,0,0,0,0,0,0,0,0,0,NO
BUENOS AIRES,,General Lavalle,0,1,0,1,1,1,0,0,1,SI
BUENOS AIRES,General Paz,Ranchos,0,0,1,1,0,1,1,1,0,SI
BUENOS AIRES,,Villanueva (Ap. Río Salado),0,0,0,0,0,0,0,1,0,SI
MISIONES,San Ignacio,General Urquiza,0,0,0,0,0,0,0,0,0,NO
BUENOS AIRES,,Los Naranjos,0,0,0,1,0,0,0,0,0,SI
BUENOS AIRES,Maipú,Las Armas,0,0,0,0,0,1,1,1,0,SI
BUENOS AIRES,,Area De Promocion El Triángulo,1,0,0,0,1,1,0,0,0,SI
BUENOS AIRES,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,0,1,0,1,0,1,1,1,0,SI
BUENOS AIRES,,Virreyes,1,1,0,1,1,1,0,0,0,SI
CABA,COMUNA 04,NUEVA POMPEYA,0,1,1,1,0,1,1,1,0,SI
BUENOS AIRES,,María Ignacia (Est. Vela),1,0,0,0,1,0,0,1,0,SI
BUENOS AIRES,,Tandil,1,1,0,1,1,1,0,1,1,SI
BUENOS AIRES,Tapalqué,Velloso,0,0,0,0,0,0,0,0,0,NO
CABA,,FLORESTA,1,1,0,1,1,1,0,0,1,SI
CHUBUT,Gaiman,28 de Julio,0,0,0,1,0,1,0,0,1,SI
BUENOS AIRES,San Isidro,Villa Adelina,0,1,0,1,0,1,1,0,0,SI
BUENOS AIRES,,Campo De Mayo,0,0,0,0,1,1,0,0,0,SI
BUENOS AIRES,San Miguel,Muñiz,0,1,1,1,0,1,1,0,0,SI
BUENOS AIRES,Berisso,Berisso,0,1,1,1,0,1,1,1,0,SI
BUENOS AIRES,Berisso,Villa Dolores,0,0,0,0,0,1,0,0,0,SI
BUENOS AIRES,Berisso,Villa Nueva,0,0,0,1,0,1,0,1,0,SI
BUENOS AIRES,,Villa Zula,0,0,0,0,0,0,0,0,0,NO
BUENOS AIRES,Bolívar,Mariano Unzué,0,0,0,0,0,0,0,0,0,NO
BUENOS AIRES,,Pirovano,0,0,0,0,0,1,0,0,0,SI
BUENOS AIRES,Bolívar,Urdampilleta,0,0,1,0,0,1,1,1,0,SI
CORDOBA,,Alpa Corral,0,0,0,0,1,1,0,0,0,SI
CORDOBA,Río Cuarto,Berrotarán,0,0,0,1,0,1,1,0,0,SI
CORDOBA,,Chaján,0,0,0,1,1,1,0,0,1,SI
CHACO,San Lorenzo,Villa Berthet,0,0,0,1,0,1,0,1,1,SI
CHACO,,Ingeniero Barbet,0,0,0,0,0,0,0,0,0,NO
CHACO,Sargento Cabral,Las Garcitas,0,0,0,0,0,1,1,1,1,SI
CHACO,,Cote Lai,0,0,0,0,1,0,0,0,0,SI
CHACO,Tapenagá,Horquilla,0,0,0,0,0,0,0,0,0,NO
CHUBUT,,Puerto Pirámide,0,0,0,0,1,1,0,1,0,SI
CORDOBA,Cruz del Eje,El Brete,0,0,0,1,0,0,0,0,0,SI
CORDOBA,,Guanaco Muerto,0,0,0,0,0,0,0,1,0,SI
CORDOBA,,La Banda,0,0,0,0,0,0,0,0,1,SI
CORDOBA,Cruz del Eje,Las Cañadas,0,0,0,0,0,0,0,0,0,NO
CORDOBA,,Paso Viejo,1,0,0,0,1,1,0,1,0,SI
CORDOBA,Cruz del Eje,Serrezuela,0,0,0,1,0,0,1,1,0,SI
BUENOS AIRES,,Chapadmalal,1,0,0,1,1,1,0,1,1,SI
BUENOS AIRES,General Pueyrredón,El Marquesado,0,0,0,0,0,0,1,0,0,SI
BUENOS AIRES,,Punta Mogotes,0,0,0,0,1,1,0,0,0,SI
CABA,COMUNA 05,ALMAGRO,0,1,1,1,0,1,1,1,1,SI
CHUBUT,,Km. 11 - Cuarteles,0,0,0,0,0,0,0,0,0,NO
CHUBUT,,KM. 3 - General Mosconi,0,0,0,0,1,1,0,0,0,SI
CHUBUT,,Camarones,0,0,0,0,1,0,0,0,1,SI
CHUBUT,Futaleufú,Aldea Escolar,0,0,0,0,0,0,1,0,0,SI
BUENOS AIRES,,La Armonía,0,0,0,0,1,1,0,1,0,SI
BUENOS AIRES,,Mar Chiquita,0,0,0,0,1,1,0,0,0,SI
BUENOS AIRES,Mar Chiquita,Santa Elena,0,0,0,0,0,0,0,0,0,NO
BUENOS AIRES,Marcos Paz,Marcos Paz,0,1,1,1,0,1,1,0,1,SI
BUENOS AIRES,,Goldney,0,0,0,0,0,0,0,0,0,NO
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,0,1,0,1,0,1,1,0,0,SI
BUENOS AIRES,,Guillermo E. Hudson,1,1,0,1,1,1,0,0,0,SI
BUENOS AIRES,,Villa España,1,1,0,1,1,1,0,0,0,SI
ENTRE RIOS,Colón,El Colorado,0,0,0,0,0,1,0,0,1,SI
BUENOS AIRES,,General Pinto,0,0,0,0,1,1,0,0,1,SI
BUENOS AIRES,General Pinto,Gunther,0,0,0,0,0,0,0,0,0,NO
BUENOS AIRES,,Barrio Colinas Verdes,0,0,0,0,1,1,0,1,0,SI
BUENOS AIRES,General Pueyrredón,Barrio La Gloria,0,0,0,0,0,1,0,0,0,SI
BUENOS AIRES,Malvinas Argentinas,Los Polvorines,0,1,1,1,0,1,1,1,0,SI
BUENOS AIRES,,Atlantida,0,0,0,0,1,1,0,0,0,SI
BUENOS AIRES,San Nicolás,Campos Salles,0,0,0,0,0,0,0,0,0,NO
BUENOS AIRES,San Nicolás,General Rojo,0,0,0,1,0,1,1,0,1,SI
BUENOS AIRES,,La Emilia,0,0,0,0,1,1,0,0,0,SI
BUENOS AIRES,San Nicolás,Villa Riccio,0,0,0,0,0,0,0,0,0,NO
BUENOS AIRES,,Pueblo Doyle,0,0,0,0,0,0,0,0,0,NO
BUENOS AIRES,,Santa Lucía,0,0,0,1,1,1,0,0,1,SI
BUENOS AIRES,San Vicente,Domselaar,0,1,0,0,0,1,1,1,0,SI
BUENOS AIRES,,Suipacha,1,0,0,1,1,1,0,0,0,SI
BUENOS AIRES,,De la Canal,0,0,0,0,0,0,0,1,0,SI
CHUBUT,,Gastre,0,0,0,0,1,0,0,1,0,SI
CHUBUT,,Yala Laubat,0,0,0,0,0,0,0,0,1,SI
CHUBUT,Languiñeo,Aldea Epulef,0,0,0,0,0,0,1,1,0,SI
CORDOBA,,Coronel Moldes,1,0,0,0,1,1,0,0,0,SI
CORDOBA,,La Gilda,0,0,0,0,0,0,0,0,0,NO
CHUBUT,Languiñeo,Colan Conhue,0,0,0,0,0,0,1,1,1,SI
CHUBUT,,Las Plumas,0,0,0,0,0,0,0,0,1,SI
CHUBUT,Paso de Indios,Los Altares,0,0,0,0,0,0,1,1,0,SI
CHUBUT,Paso de Indios,Paso de Indios,0,0,0,0,0,0,1,0,1,SI
BUENOS AIRES,,General O'Brien,1,0,0,1,1,1,0,1,0,SI
BUENOS AIRES,Bragado,Máximo Fernández (Est. Juan F. Salaberry),0,0,0,0,0,0,0,0,0,NO
BUENOS AIRES,,Olascoaga,0,0,0,0,0,0,0,0,0,NO
BUENOS AIRES,Brandsen,Altamirano,0,0,0,0,0,0,1,0,0,SI
BUENOS AIRES,,Barrio Parque Las Acacias,0,0,0,0,0,0,0,0,0,NO
BUENOS AIRES,Brandsen,Campos de Roca,0,0,0,0,0,1,0,0,0,SI
ENTRE RIOS,,Pueblo Moreno,0,0,0,0,0,0,0,0,0,NO
BUENOS AIRES,,Coronel Brandsen,1,1,0,1,1,1,0,1,0,SI
BUENOS AIRES,Brandsen,Posada de los Lagos,0,0,0,0,0,1,0,0,0,SI
BUENOS AIRES,Campana,Chacras del Río Luján,0,0,0,0,0,1,0,0,0,SI
BUENOS AIRES,,General Rodríguez,1,1,0,1,1,1,0,1,0,SI
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,0,0,1,1,0,0,1,1,0,SI
BUENOS AIRES,General San Martín,Ciudad Jardin El Libertador,0,1,0,0,0,1,1,0,0,SI
BUENOS AIRES,General San Martín,Villa Ballester,0,1,1,1,0,1,1,1,0,SI
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,0,1,0,1,0,1,0,0,0,SI
BUENOS AIRES,,Villa General Antonio J. De Sucre,0,1,0,1,1,1,0,0,0,SI
BUENOS AIRES,General San Martín,Villa Godoy Cruz,0,1,0,1,0,1,0,0,0,SI
BUENOS AIRES,,Villa Gregoria Matorras,0,1,0,0,1,1,0,0,0,SI
BUENOS AIRES,,Tomás Jofré,0,0,0,0,0,0,0,0,0,NO
BUENOS AIRES,Merlo,Pontevedra,0,1,1,1,0,1,1,0,0,SI
BUENOS AIRES,,Abbott,0,0,0,1,1,1,0,1,0,SI
BUENOS AIRES,,San Miguel del Monte (Est. Monte),1,1,0,1,1,1,0,0,0,SI
BUENOS AIRES,Moreno,Cuartel V,0,1,1,1,0,1,1,0,0,SI
BUENOS AIRES,,Don Torcuato Oeste,0,0,0,0,1,1,0,1,0,SI
BUENOS AIRES,Tigre,General Pacheco,0,1,0,1,0,1,1,0,1,SI
BUENOS AIRES,,Nordelta,0,1,0,1,1,1,0,0,0,SI
BUENOS AIRES,Tigre,Ricardo Rojas,0,1,0,1,0,1,1,0,0,SI
BUENOS AIRES,Tordillo,General Conesa,0,1,0,0,0,1,1,1,0,SI
RIO NEGRO,,Río Chico (Est. Cerro Mesa),0,0,0,0,0,0,0,0,1,SI
BUENOS AIRES,Cañuelas,Barrio El Taladro,0,0,0,0,0,0,0,1,0,SI
BUENOS AIRES,,Uribelarrea,1,0,0,1,1,1,0,0,0,SI
BUENOS AIRES,,La Luisa,0,0,0,0,0,0,0,1,0,SI
BUENOS AIRES,Carlos Casares,Bellocq,0,0,1,0,0,0,1,0,0,SI
BUENOS AIRES,,Villa Marqués Alejandro María De Aguado,0,1,0,1,1,1,0,0,0,SI
BUENOS AIRES,General San Martín,Villa Parque Pres Figueroa Alcorta,0,0,0,1,0,1,0,0,0,SI
BUENOS AIRES,General San Martín,Villa Yapeyú,0,1,0,1,0,1,0,0,0,SI
BUENOS AIRES,Moreno,La Reja,0,1,1,1,0,1,1,0,1,SI
BUENOS AIRES,,Paso Del Rey,0,1,0,1,1,1,0,1,0,SI
BUENOS AIRES,Morón,El Palomar,0,1,1,1,0,0,1,1,1,SI
BUENOS AIRES,Tornquist,Tornquist,0,1,0,1,0,1,1,0,1,SI
BUENOS AIRES,Trenque Lauquen,Berutti,0,0,0,1,0,1,1,0,0,SI
BUENOS AIRES,Trenque Lauquen,La Carreta,0,0,0,0,0,0,0,0,0,NO
JUJUY,,Los Alisos,1,0,0,0,0,0,0,0,0,SI
CABA,COMUNA 01,MONSERRAT,0,1,1,1,0,0,1,1,0,SI
CORDOBA,,Las Bajadas,0,0,0,0,1,0,0,1,0,SI
CORDOBA,Calamuchita,Los Cóndores,0,0,0,0,0,1,1,1,1,SI
CORDOBA,,La Puerta,0,0,0,1,1,1,0,1,0,SI
CORDOBA,,Monte del Rosario,0,0,0,0,0,0,0,0,0,NO
CORDOBA,,Obispo Trejo,0,0,0,0,1,1,0,0,0,SI
CABA,COMUNA 10,VILLA LURO,0,0,1,1,0,1,1,1,0,SI
CORDOBA,Tulumba,Cerro Colorado,0,0,0,0,0,0,0,0,0,NO
CORDOBA,Tulumba,El Tuscal,0,0,0,0,0,0,0,0,0,NO
CABA,,PALERMO,1,1,0,1,1,1,0,1,0,SI
ENTRE RIOS,Diamante,Costa Grande,0,0,0,0,0,0,0,0,0,NO
ENTRE RIOS,Diamante,Diamante,0,1,0,0,0,1,1,1,0,SI
FORMOSA,Formosa,Formosa,0,1,0,1,0,1,1,1,1,SI
FORMOSA,,San Hilario,0,0,0,0,1,0,0,1,1,SI
FORMOSA,,Villa del Carmen,0,0,0,0,1,1,0,1,1,SI
FORMOSA,Laishi,General Lucio Victorio Mansilla,0,0,0,0,0,0,1,1,0,SI
LA PAMPA,,Quemú Quemú,0,0,0,1,1,1,0,0,1,SI
LA PAMPA,,Caleufú,0,1,0,1,1,0,0,0,0,SI
LA PAMPA,Rancul,Ingeniero Foster,0,0,0,0,0,0,0,0,0,NO
LA PAMPA,,Quetrequén,0,0,0,1,0,0,0,1,1,SI
LA PAMPA,Realicó,Damián Maisonave (Est. Simson),0,0,0,1,0,0,1,0,0,SI
MENDOZA,,General Alvear,1,1,0,1,1,1,0,1,0,SI
MENDOZA,Godoy Cruz,Gobernador Benegas,0,0,0,1,0,1,0,0,0,SI
MENDOZA,,LAS TORTUGAS,0,0,0,1,1,1,0,0,0,SI
MENDOZA,Godoy Cruz,Villa Marini,0,0,0,0,0,1,0,0,0,SI
MENDOZA,Rivadavia,Andrade,0,0,0,0,0,0,0,1,0,SI
MENDOZA,Rivadavia,Cuadro Ortega,0,0,0,0,0,0,0,0,0,NO
MENDOZA,,El Mirador,0,0,0,1,0,0,0,1,0,SI
MENDOZA,Rivadavia,La Libertad,0,0,0,0,0,0,0,1,0,SI
MENDOZA,,Los Campamentos,0,0,0,0,1,0,0,1,0,SI
MENDOZA,,Santa María de Oro,0,0,0,0,0,0,0,0,0,NO
MISIONES,General Manuel Belgrano,Integración,0,0,0,0,0,0,1,0,0,SI
MISIONES,,Puerto Andresito,0,0,0,0,0,0,0,0,0,NO
MISIONES,Guaraní,El Soberbio,0,0,0,0,0,0,1,1,0,SI
MISIONES,Iguazú,Esperanza,0,0,0,1,0,1,1,0,0,SI
MISIONES,,Libertad,1,0,0,0,1,1,0,0,0,SI
NEUQUEN,Los Lagos,Villa La Angostura,0,0,1,1,0,1,1,0,1,SI
NEUQUEN,Los Lagos,Villa Traful,0,0,0,0,0,0,1,0,0,SI
NEUQUEN,,Las Ovejas,0,0,0,0,0,0,0,0,0,NO
NEUQUEN,Minas,Varvarco,0,0,0,0,0,0,0,0,0,NO
RIO NEGRO,,Villa Catedral,1,0,0,0,1,1,0,0,0,SI
RIO NEGRO,Bariloche,Villa Mascardi,0,0,0,1,0,0,0,0,0,SI
RIO NEGRO,,Barrio Planta Compresora de Gas,0,0,0,0,0,0,0,0,0,NO
RIO NEGRO,El Cuy,Aguada Guzmán,0,0,0,0,0,0,0,0,1,SI
RIO NEGRO,,Mencué,0,0,0,0,0,0,0,0,0,NO
SALTA,,General Pizarro,0,0,0,1,1,0,0,1,0,SI
SALTA,,Luis Burela,0,0,0,0,0,0,0,1,0,SI
SALTA,Anta,Macapillo,0,0,0,0,0,0,0,0,0,NO
SALTA,,Tolloche,0,0,0,1,0,0,0,0,1,SI
SAN JUAN,,Rawson,1,0,0,0,1,1,0,1,0,SI
SAN JUAN,Rivadavia,Rivadavia,0,0,1,1,0,1,1,1,1,SI
SAN JUAN,,Villa Dominguito (Est. Puntilla Blanca),0,0,0,0,0,0,0,0,0,NO
SAN JUAN,San Martín,Villa El Salvador,0,0,0,0,0,0,0,1,0,SI
SAN JUAN,Santa Lucía,Alto De Sierra,0,0,0,0,0,1,0,0,0,SI
SAN LUIS,,Unión,0,0,0,0,1,0,0,1,0,SI
SAN LUIS,,Carpinteria,1,1,0,0,1,1,0,1,0,SI
SAN LUIS,Junín,Cerro de Oro,0,1,0,1,0,0,1,1,0,SI
SAN LUIS,,La Lomita,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,Lafinur,0,0,0,0,0,0,0,1,0,SI
SAN LUIS,,Merlo,1,1,0,1,1,1,0,1,0,SI
SANTA FE,Caseros,Gödeken,0,1,0,1,0,0,1,0,0,SI
SANTA FE,,San José de la Esquina,1,1,0,0,1,1,0,1,0,SI
SANTA FE,Castellanos,Ataliva,0,1,0,1,0,1,1,1,0,SI
SANTA FE,General López,Santa Isabel,0,0,0,1,0,0,1,0,0,SI
SANTA FE,,Teodelina,0,1,0,0,1,1,0,0,0,SI
SANTA FE,General Obligado,Arroyo Ceibal,0,0,0,0,0,0,1,0,0,SI
SANTA FE,,El Araza,0,0,0,0,1,0,0,1,0,SI
SANTA FE,Rosario,Albarellos,0,0,0,0,0,0,1,1,0,SI
SANTA FE,Rosario,Arminda,0,0,0,0,0,0,1,0,0,SI
SANTA FE,,Arroyo Seco,1,1,0,1,1,1,0,0,0,SI
SANTA FE,Rosario,Cuatro Esquinas,0,0,0,1,0,0,0,0,0,SI
SANTA FE,,Pedro Gómez Cello,0,0,0,0,1,0,0,1,0,SI
SANTA FE,San Justo,San Martín Norte,0,0,0,0,0,0,1,1,0,SI
SANTA FE,San Justo,Videla,0,0,0,1,0,0,1,1,0,SI
SANTA FE,,Aldao,0,1,0,0,1,0,0,0,0,SI
SANTIAGO DEL ESTERO,Copo,San José del Boquerón,0,0,0,0,0,0,0,0,0,NO
SANTIAGO DEL ESTERO,,Colonia San Juan,0,0,0,0,0,0,0,0,0,NO
SANTIAGO DEL ESTERO,Figueroa,La Cañada,0,0,0,1,0,0,0,1,1,SI
SANTIAGO DEL ESTERO,,Vaca Huañuna,0,0,0,0,0,0,0,1,0,SI
SANTIAGO DEL ESTERO,,Villa Figueroa,0,0,0,1,0,0,0,0,0,SI
TUCUMAN,,Alto Verde,0,0,0,0,1,0,0,0,0,SI
TUCUMAN,Chicligasta,Concepción,0,1,0,1,0,1,1,1,0,SI
TUCUMAN,,San Roque,0,0,0,0,0,0,0,0,0,NO
TUCUMAN,,Barrio Aeropuerto,0,0,0,0,1,1,0,0,0,SI
TUCUMAN,,Colonia Mayo - Barrio La Milagrosa,0,0,0,0,0,0,0,0,0,NO
TUCUMAN,Cruz Alta,El Corte,0,0,0,0,0,0,0,0,0,NO
TUCUMAN,,Ex Ingenio Lujan,0,0,0,0,0,0,0,0,0,NO
TUCUMAN,Cruz Alta,La Florida,0,0,0,0,0,1,1,0,1,SI
TUCUMAN,,Lastenia,0,0,0,0,1,1,0,0,0,SI
TUCUMAN,Cruz Alta,Lastenia,0,0,0,0,0,1,0,0,0,SI
TUCUMAN,,Ranchillos,0,0,0,0,1,1,0,1,0,SI
TUCUMAN,Famaillá,Campo de Herrera,0,0,0,0,0,0,0,0,0,NO
TUCUMAN,,Graneros,0,0,0,0,1,1,0,0,1,SI
TUCUMAN,,Juan Bautista Alberdi,1,0,0,0,1,1,0,0,1,SI
TUCUMAN,La Cocha,La Cocha,0,0,0,0,0,1,1,1,0,SI
TUCUMAN,,Los Puestos,0,0,0,0,1,1,0,0,0,SI
TUCUMAN,Leales,Río Colorado,0,0,0,0,0,0,0,0,0,NO
TUCUMAN,,Villa de Leales,0,0,0,0,1,0,0,1,0,SI
TUCUMAN,,Barrio Araujo,0,0,0,0,1,1,0,0,0,SI
TUCUMAN,Lules,Barrio San Felipe,0,0,0,0,0,1,0,0,0,SI
TUCUMAN,Lules,La Reducción,0,0,0,0,0,1,1,0,0,SI
TUCUMAN,Simoca,Atahona,0,0,0,0,0,1,0,0,0,SI
TUCUMAN,,Nueva Trinidad,0,0,0,0,0,0,0,1,0,SI
TUCUMAN,Tafí del Valle,Amaicha del Valle,0,0,0,1,0,1,1,1,0,SI
TUCUMAN,Tafí Viejo,Barrio Lomas de Tafí,0,0,0,0,0,0,1,0,0,SI
TUCUMAN,,Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia (6),0,0,0,1,1,0,0,0,0,SI
TUCUMAN,Monteros,Monteros,0,0,0,1,0,1,1,1,0,SI
TUCUMAN,,Río Seco,1,0,0,1,1,1,0,0,0,SI
TUCUMAN,Monteros,Sargento Moya,0,0,0,0,0,0,0,1,0,SI
TUCUMAN,,Soldado Maldonado,0,0,0,0,0,0,0,0,0,NO
TUCUMAN,Río Chico,Ingenio Santa Barbara,0,0,0,0,0,1,0,0,0,SI
TUCUMAN,,Río Chico,0,0,0,0,0,0,0,0,0,NO
TUCUMAN,,Villa Las Flores,0,0,0,0,1,1,0,0,0,SI
TUCUMAN,Trancas,Villa de Trancas,0,0,0,0,0,1,1,1,0,SI
TUCUMAN,Yerba Buena,Country Jockey Club,0,0,0,0,0,0,0,0,0,NO
TUCUMAN,,Villa Carmela,1,0,0,0,1,1,0,1,0,SI
SANTA FE,San Lorenzo,Timbúes,0,0,0,1,0,1,1,1,0,SI
SANTA FE,,Cañada Rosquín,0,0,0,0,1,1,0,0,0,SI
SANTA FE,San Martín,Casas,0,1,0,0,0,0,1,0,0,SI
SANTA FE,,Crispi,0,0,0,0,1,0,0,0,0,SI
SANTA FE,,Las Bandurrias,0,1,0,0,1,0,0,0,0,SI
SANTA FE,San Martín,Las Petacas,0,0,0,0,0,0,0,0,0,NO
SANTA FE,,Traill,0,0,0,0,0,0,0,0,0,NO
SANTA FE,,Wildermuth (Est. Granadero B. Bustos),0,0,0,0,0,0,0,0,0,NO
SANTA FE,Vera,Colmena,0,0,0,0,0,0,0,0,1,SI
SANTA FE,,Golondrina,0,0,0,0,1,0,0,0,0,SI
SANTA FE,Vera,La Gallareta,0,0,0,0,0,0,1,1,0,SI
SANTA FE,Vera,Los Amores,0,0,0,0,0,0,1,1,0,SI
SANTA FE,Vera,Tartagal (Est. El Tajamar),0,0,0,0,0,0,0,1,0,SI
SANTA FE,,Vera (Est. Gobernador Vera),1,0,0,0,1,1,0,1,0,SI
SANTIAGO DEL ESTERO,Aguirre,Argentina,0,0,0,0,0,0,0,0,0,NO
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,0,0,0,1,0,0,1,1,0,SI
SANTIAGO DEL ESTERO,Alberdi,Sachayoj,0,0,0,1,0,0,1,0,0,SI
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,0,0,0,1,0,0,0,0,1,SI
SANTIAGO DEL ESTERO,,Herrera,0,1,0,0,1,1,0,0,1,SI
SANTIAGO DEL ESTERO,,Guardia Escolta,1,1,0,0,1,0,0,0,1,SI
SANTIAGO DEL ESTERO,Capital,El Mojón,0,0,0,0,0,0,0,1,0,SI
SANTIAGO DEL ESTERO,,Maquito,0,0,0,0,1,1,0,1,1,SI
SANTIAGO DEL ESTERO,Capital,Morales,0,0,0,0,0,0,0,0,0,NO
SANTIAGO DEL ESTERO,,San Pedro,0,0,0,0,0,0,0,1,0,SI
SANTIAGO DEL ESTERO,,Icaño,0,1,0,0,1,0,0,1,1,SI
SANTIAGO DEL ESTERO,Banda,Abra Grande,0,0,0,0,0,0,0,0,0,NO
SANTIAGO DEL ESTERO,Banda,Clodomira,0,0,0,1,0,1,1,0,1,SI
SANTIAGO DEL ESTERO,,La Aurora,0,0,0,0,0,0,0,0,0,NO
SANTIAGO DEL ESTERO,Banda,Los Soria,0,0,0,0,0,0,0,0,0,NO
SANTIAGO DEL ESTERO,,Simbolar,0,0,0,0,1,0,0,0,1,SI
SANTIAGO DEL ESTERO,General Taboada,Añatuya,0,1,0,1,0,1,1,1,1,SI
SANTIAGO DEL ESTERO,,Los Juríes,0,1,0,1,1,0,0,0,0,SI
SANTIAGO DEL ESTERO,Jiménez,El Arenal,0,0,0,0,0,0,0,0,0,NO
SANTIAGO DEL ESTERO,,El Charco,0,0,0,1,1,0,0,0,0,SI
SANTIAGO DEL ESTERO,Jiménez,Gramilla,0,0,0,1,0,0,0,0,0,SI
SANTIAGO DEL ESTERO,,Patay,0,0,0,0,0,0,0,0,0,NO
SANTIAGO DEL ESTERO,Juan F. Ibarra,El Cuadrado,0,0,0,0,0,0,1,1,1,SI
SANTIAGO DEL ESTERO,,Suncho Corral,1,0,0,0,1,1,0,1,0,SI
SANTIAGO DEL ESTERO,,Yuchán,0,0,0,0,1,0,0,0,0,SI
SANTIAGO DEL ESTERO,Loreto,Villa San Martín (Est. Loreto),0,0,0,0,0,0,0,1,0,SI
SANTIAGO DEL ESTERO,Moreno,Alhuampa,0,0,0,1,0,0,0,0,1,SI
SANTIAGO DEL ESTERO,Moreno,Las Tinajas,0,0,0,0,0,0,0,0,1,SI
SANTIAGO DEL ESTERO,,Lilo Viejo,0,0,0,0,0,0,0,0,0,NO
SANTIAGO DEL ESTERO,Moreno,Roversi,0,0,0,0,0,0,0,0,1,SI
SANTIAGO DEL ESTERO,Moreno,Tintina,0,0,0,1,0,0,1,0,0,SI
SANTIAGO DEL ESTERO,Pellegrini,El Mojón,0,0,0,0,0,0,0,1,0,SI
SANTIAGO DEL ESTERO,,Rapelli,0,0,0,1,1,0,0,0,0,SI
SANTIAGO DEL ESTERO,,Santo Domingo,0,0,0,0,0,0,0,0,0,NO
SANTIAGO DEL ESTERO,Quebrachos,Sumampa Viejo,0,0,0,0,0,0,0,1,0,SI
SANTIAGO DEL ESTERO,,Gramilla,0,0,0,0,0,0,0,0,1,SI
SANTIAGO DEL ESTERO,Río Hondo,Mansupa,0,0,0,0,0,1,0,0,0,SI
SANTIAGO DEL ESTERO,Río Hondo,Villa Turística del Embalse,0,0,0,0,0,0,0,0,0,NO
SANTIAGO DEL ESTERO,,Selva,0,1,0,0,1,1,0,1,1,SI
SANTIAGO DEL ESTERO,Robles,Colonia El Simbolar,0,0,0,0,0,0,0,0,1,SI
SANTIAGO DEL ESTERO,,Ingeniero Forres (Est. Chaguar Punco),0,0,0,1,0,0,0,1,0,SI
SANTIAGO DEL ESTERO,Robles,Vilmer,0,0,0,1,0,1,0,0,1,SI
SANTIAGO DEL ESTERO,,Brea Pozo,0,0,0,0,1,1,0,0,1,SI
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,0,0,1,1,0,1,1,1,1,SI
SANTIAGO DEL ESTERO,Choya,Ancaján,0,0,0,0,0,0,0,0,0,NO
SANTIAGO DEL ESTERO,,Choya,1,0,0,1,1,1,0,0,0,SI
SANTIAGO DEL ESTERO,,Laprida,0,0,0,1,1,0,0,0,0,SI
SANTIAGO DEL ESTERO,,Villa La Punta,0,0,0,1,1,0,0,1,1,SI
SANTIAGO DEL ESTERO,Copo,La Firmeza,0,0,0,0,0,0,0,1,0,SI
SANTIAGO DEL ESTERO,,Garza,0,0,0,0,1,1,0,0,0,SI
SANTIAGO DEL ESTERO,,Villa Silípica,0,0,0,0,0,0,0,0,0,NO
TIERRA DEL FUEGO,ANTARTIDA ARGENTINA,Base Esperanza,0,0,0,0,0,0,0,0,0,NO
TIERRA DEL FUEGO,ANTARTIDA ARGENTINA,Base Marambio,0,0,0,0,0,1,0,0,0,SI
TIERRA DEL FUEGO,,Base San Martin,0,0,0,0,0,0,0,0,0,NO
SANTA FE,General Obligado,Reconquista,0,1,1,1,0,1,1,0,1,SI
SANTA FE,,Villa Guillermina,1,1,0,0,1,1,0,0,1,SI
SANTA FE,Iriondo,Cañada de Gómez,0,1,0,1,0,1,1,0,0,SI
SANTA FE,,Cabal,0,0,0,0,0,0,0,0,0,NO
SANTA FE,La Capital,Emilia,0,0,0,1,0,0,1,1,0,SI
SANTA FE,,Llambi Campbell,1,0,0,0,1,1,0,1,0,SI
SANTA FE,La Capital,Nelson,0,0,0,1,0,1,1,1,0,SI
SANTA FE,,RINCON NORTE,0,0,0,0,0,0,0,0,0,NO
SANTA FE,La Capital,Rincón Potrero,0,0,0,0,0,0,0,0,0,NO
SANTA FE,,Santa Fe,1,1,0,1,1,1,0,1,0,SI
SANTA FE,,Villa Adelina,0,0,0,0,1,1,0,0,0,SI
SANTA FE,La Capital,Villa Laura (Est. Constituyentes),0,0,0,0,0,0,0,0,0,NO
SANTA FE,,Empalme San Carlos,0,0,0,0,1,0,0,1,0,SI
